date,season,neutral,playoff,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,carm-elo1_pre,carm-elo2_pre,carm-elo_prob1,carm-elo_prob2,carm-elo1_post,carm-elo2_post,raptor1_pre,raptor2_pre,raptor_prob1,raptor_prob2,score1,score2,quality,importance,total_rating
2022-11-16,2023,0,,ATL,BOS,1570.27585588267,1666.99325663755,0.5047238994943436,0.4952761005056564,1550.87186691451,1686.39724560571,,,,,,,1573.63862003795,1666.9153413932,0.48266477467212,0.51733522532788,101,126,89,21,55
2022-11-16,2023,0,,MIL,CLE,1576.32113538396,1546.96091166388,0.6780134403712768,0.32198655962872325,1584.17813613969,1539.10391090815,,,,,,,1488.78553829529,1542.52584237023,0.534524419003089,0.465475580996911,113,98,57,26,42
2022-11-16,2023,0,,NOP,CHI,1564.73144014401,1460.6263577353,0.7640337721999712,0.23596622780002885,1569.94929434657,1455.40850353274,,,,,,,1557.14618958398,1485.7009556495,0.641045600029795,0.358954399970205,124,110,59,40,50
2022-11-16,2023,0,,DAL,HOU,1588.75746927444,1324.34652142662,0.8906811865073172,0.1093188134926828,1564.28297187412,1348.82101882694,,,,,,,1497.74691151453,1296.0530678886,0.790885824163138,0.209114175836862,92,101,12,4,8
2022-11-16,2023,0,,DEN,NYK,1560.69371598283,1501.89068938769,0.7138473438977202,0.2861526561022798,1551.55043764286,1511.03396772766,,,,,,,1457.97759630191,1509.41173098908,0.651285326331787,0.348714673668213,103,106,44,27,36
2022-11-16,2023,0,,PHO,GSW,1596.46375124745,1593.87748945385,0.6434876590749503,0.3565123409250497,1603.71964257631,1586.62159812499,,,,,,,1556.77859056793,1584.91253952717,0.562762577870854,0.437237422129146,130,119,77,30,54
2022-11-17,2023,0,,POR,BRK,1432.87432099732,1504.98638290931,0.5400479970205122,0.4599520029794878,1427.53635162106,1510.32435228557,,,,,,,1474.36421228397,1500.30457567695,0.56894279827548,0.43105720172452,107,109,45,62,54
2022-11-17,2023,0,,SAC,SAS,1467.03251255381,1445.39070287237,0.6682379980071778,0.33176200199282224,1476.24209859276,1436.18111683342,,,,,,,1487.50526319664,1448.11718697625,0.657121175803893,0.342878824196107,130,112,37,27,32
2022-11-17,2023,0,,LAC,DET,1485.64140321348,1351.78767888714,0.7935028054554029,0.20649719454459714,1488.08975489206,1349.33932720856,,,,,,,1551.81980388554,1328.71820684646,0.849118659339537,0.150881340660463,96,91,24,8,16
2022-11-18,2023,0,,WAS,MIA,1456.41174629676,1566.26729585078,0.4858205270912251,0.514179472908775,,,,,,,,,1440.55608171099,1251.94865923369,0.8183917310562293,0.1816082689437707,,,4,17,11
2022-11-18,2023,0,,CLE,CHO,1539.10391090815,1440.59815220809,0.758173367578256,0.24182663242174396,,,,,,,,,1542.61316665853,1415.23329706436,0.764338223603694,0.23566177639630603,,,41,30,36
2022-11-18,2023,0,,PHI,MIL,1576.89883947502,1584.17813613969,0.6303557470535563,0.36964425294644365,,,,,,,,,1596.02608637732,1570.93937386461,0.639891351565904,0.36010864843409596,,,81,17,49
2022-11-18,2023,0,,HOU,IND,1348.82101882694,1453.51396503427,0.49324671821883737,0.5067532817811626,,,,,,,,,1246.02290113349,1480.85639499727,0.2850105830273432,0.7149894169726567,,,6,10,8
2022-11-18,2023,0,,CHI,ORL,1455.40850353274,1365.22865047056,0.7492776085025886,0.2507223914974114,,,,,,,,,1481.45972850467,1339.04835074083,0.7792033978853257,0.22079660211467433,,,17,10,14
2022-11-18,2023,0,,MEM,OKC,1587.07085251309,1425.0266919277,0.8188310042451487,0.18116899575485135,,,,,,,,,1581.0265319191,1417.28232833361,0.7981073554780292,0.20189264452197075,,,48,6,27
2022-11-18,2023,0,,NOP,BOS,1569.94929434657,1686.39724560571,0.47634716276706035,0.5236528372329396,,,,,,,,,1567.77969677991,1683.90659708326,0.43823056406522953,0.5617694359347705,,,90,25,58
2022-11-18,2023,0,,DAL,DEN,1564.28297187412,1551.55043764286,0.6567716968329371,0.3432283031670629,,,,,,,,,1628.43332322567,1422.99438005497,0.8365964297595496,0.16340357024045038,,,59,10,35
2022-11-18,2023,0,,UTA,PHO,1569.27617954259,1603.71964257631,0.5932395304097299,0.4067604695902701,,,,,,,,,1549.46161207014,1567.75700036659,0.6314834556858914,0.36851654431410863,,,73,29,51
2022-11-18,2023,0,,GSW,NYK,1586.62159812499,1511.03396772766,0.7331695703078799,0.2668304296921201,,,,,,,,,1580.71294239586,1513.31392213252,0.69115329392646,0.30884670607354003,,,69,46,58
2022-11-18,2023,0,,LAL,DET,1404.34529136204,1349.33932720856,0.7093617088863363,0.2906382911136637,,,,,,,,,1415.7863456171,1327.65084988789,0.7668944153845159,0.23310558461548414,,,8,1,5
2022-11-19,2023,0,,ATL,TOR,1550.87186691451,1555.13206710328,0.6343960011452137,0.36560399885478634,,,,,,,,,1561.82715993613,1566.37932882218,0.6124980594883557,0.3875019405116443,,,75,30,53
2022-11-19,2023,0,,IND,ORL,1453.51396503427,1365.22865047056,0.7472232654635037,0.2527767345364963,,,,,,,,,1482.90626993658,1359.57463444694,0.7553000557577392,0.24469994424226083,,,20,11,16
2022-11-19,2023,0,,PHI,MIN,1576.89883947502,1509.19415099235,0.7241988330187504,0.27580116698124957,,,,,,,,,1589.76928068359,1544.54314368254,0.606055167304339,0.39394483269566105,,,76,44,60
2022-11-19,2023,0,,POR,UTA,1427.53635162106,1569.27617954259,0.4402188870287853,0.5597811129712147,,,,,,,,,1478.96849931577,1546.98401154623,0.5760869927857124,0.4239130072142876,,,56,66,61
2022-11-19,2023,0,,LAC,SAS,1488.08975489206,1436.18111683342,0.7056721381510757,0.29432786184892434,,,,,,,,,1546.7742758471,1423.97286745842,0.7571920649719112,0.24280793502808884,,,44,24,34
2022-11-20,2023,0,,PHO,NYK,1603.71964257631,1511.03396772766,0.751977681083035,0.24802231891696502,,,,,,,,,1594.84858519833,1521.09846943034,0.7090356529048863,0.29096434709511365,,,73,28,51
2022-11-20,2023,0,,WAS,CHO,1456.41174629676,1440.59815220809,0.6607586039745287,0.3392413960254713,,,,,,,,,1462.84982344074,1485.73126624005,0.5711314355682052,0.4288685644317948,,,40,36,38
2022-11-20,2023,0,,SAC,DET,1476.24209859276,1349.33932720856,0.7868694306414159,0.2131305693585841,,,,,,,,,1487.96795321991,1338.15097371366,0.7828219661192797,0.21717803388072032,,,17,10,14
2022-11-20,2023,0,,BRK,MEM,1510.32435228557,1587.07085251309,0.5334145977107029,0.4665854022892971,,,,,,,,,1545.2279931609,1582.77111725901,0.534711036870476,0.46528896312952395,,,75,29,52
2022-11-20,2023,0,,HOU,GSW,1348.82101882694,1586.62159812499,0.31147256609647445,0.6885274339035256,,,,,,,,,1312.54610181571,1578.50995636653,0.25613926376902546,0.7438607362309746,,,25,12,19
2022-11-20,2023,0,,CLE,MIA,1539.10391090815,1566.26729585078,0.6033112489428706,0.3966887510571294,,,,,,,,,1551.42130642063,1589.98364022683,0.5568980995507322,0.4431019004492678,,,77,49,63
2022-11-20,2023,0,,DAL,DEN,1564.28297187412,1551.55043764286,0.6567716968329371,0.3432283031670629,,,,,,,,,1598.36005121824,1584.07897151802,0.6246670234357462,0.3753329765642538,,,83,21,52
2022-11-20,2023,0,,LAL,SAS,1404.34529136204,1436.18111683342,0.596856594405415,0.40314340559458495,,,,,,,,,1415.67943564002,1423.91412071483,0.6538727490790294,0.34612725092097063,,,21,7,14
2022-11-21,2023,0,,IND,ORL,1453.51396503427,1365.22865047056,0.7472232654635037,0.2527767345364963,,,,,,,,,1486.66236363146,1364.6109262855,0.758475451825848,0.24152454817415203,,,22,10,16
2022-11-21,2023,0,,CLE,ATL,1539.10391090815,1550.87186691451,0.6243151057054638,0.3756848942945362,,,,,,,,,1554.0882493278,1563.0117660573,0.5354536984487488,0.4645463015512512,,,73,51,62
2022-11-21,2023,0,,MIL,POR,1584.17813613969,1427.53635162106,0.8141718089116281,0.1858281910883719,,,,,,,,,1599.40920641546,1483.30663386698,0.7576976394075747,0.24230236059242527,,,67,19,43
2022-11-21,2023,0,,CHI,BOS,1455.40850353274,1686.39724560571,0.31994342452833957,0.6800565754716604,,,,,,,,,1481.81035851917,1688.6701792441,0.32618813514150186,0.6738118648584981,,,80,27,54
2022-11-21,2023,0,,OKC,NYK,1425.0266919277,1511.03396772766,0.5201262682921559,0.4798737317078441,,,,,,,,,1412.81743033173,1521.04650348961,0.5312146570014932,0.4687853429985068,,,36,30,33
2022-11-21,2023,0,,MIN,MIA,1509.19415099235,1566.26729585078,0.5614642684329957,0.4385357315670043,,,,,,,,,1542.89765662078,1590.55400971637,0.6053919355551537,0.3946080644448463,,,76,53,65
2022-11-21,2023,0,,NOP,GSW,1569.94929434657,1586.62159812499,0.6176706030548513,0.38232939694514867,,,,,,,,,1572.4816795281,1579.2775893776,0.6554664940943097,0.3445335059056903,,,79,48,64
2022-11-21,2023,0,,LAC,UTA,1488.08975489206,1569.27617954259,0.527048479294132,0.472951520705868,,,,,,,,,1547.65113216965,1547.02797035802,0.6107021874661017,0.3892978125338983,,,70,64,67
2022-11-22,2023,0,,PHI,BRK,1576.89883947502,1510.32435228557,0.7228974719203147,0.2771025280796853,,,,,,,,,1590.10433392648,1550.78808878003,0.653691126742754,0.346308873257246,,,77,50,64
2022-11-22,2023,0,,MEM,SAC,1587.07085251309,1476.24209859276,0.7709402283901041,0.22905977160989588,,,,,,,,,1585.69426136224,1488.7381849503,0.7317828341810569,0.26821716581894306,,,65,24,45
2022-11-22,2023,0,,DEN,DET,1551.55043764286,1349.33932720856,0.8506447626503145,0.14935523734968548,,,,,,,,,1588.36856916808,1339.18983680732,0.8924794148366069,0.10752058516339313,,,31,2,17
2022-11-22,2023,0,,PHO,LAL,1603.71964257631,1404.34529136204,0.8485582018760012,0.15144179812399883,,,,,,,,,1595.94360847766,1420.93545016701,0.8147886083289794,0.18521139167102063,,,52,6,29
2022-11-23,2023,0,,CHO,PHI,1440.59815220809,1576.89883947502,0.4479483801038538,0.5520516198961463,,,,,,,,,1488.52190057753,1590.10433392648,0.531914977558946,0.468085022441054,,,66,31,49
2022-11-23,2023,0,,CLE,POR,1539.10391090815,1427.53635162106,0.7716903893771678,0.22830961062283217,,,,,,,,,1555.42660514537,1488.9117112611,0.697316474660868,0.302683525339132,,,59,50,55
2022-11-23,2023,0,,IND,MIN,1453.51396503427,1509.19415099235,0.563437621486557,0.43656237851344304,,,,,,,,,1485.65956814448,1541.83179265922,0.5340488213990214,0.46595117860097857,,,56,56,56
2022-11-23,2023,0,,MIA,WAS,1566.26729585078,1456.41174629676,0.7699494241844158,0.2300505758155842,,,,,,,,,1594.03113667868,1465.96745352986,0.7543351252308769,0.24566487476912313,,,62,38,50
2022-11-23,2023,0,,ATL,SAC,1550.87186691451,1476.24209859276,0.7320894899170007,0.26791051008299926,,,,,,,,,1564.53125448576,1489.43827684947,0.7592715685733057,0.2407284314266943,,,61,36,49
2022-11-23,2023,0,,TOR,BRK,1555.13206710328,1510.32435228557,0.6971114145782001,0.30288858542179986,,,,,,,,,1596.2063028579,1551.35339572757,0.7168243649363666,0.2831756350636334,,,78,40,59
2022-11-23,2023,0,,BOS,DAL,1686.39724560571,1564.28297187412,0.7822101001970535,0.2177898998029465,,,,,,,,,1688.31673203512,1598.94656929064,0.7200472993833987,0.27995270061660127,,,93,16,55
2022-11-23,2023,0,,MIL,CHI,1584.17813613969,1455.40850353274,0.7886661290379149,0.2113338709620851,,,,,,,,,1606.73702599117,1480.12581257681,0.7627009305856423,0.23729906941435774,,,67,18,43
2022-11-23,2023,0,,SAS,NOP,1436.18111683342,1569.94929434657,0.45155613034084513,0.5484438696591549,,,,,,,,,1426.1094101523,1570.88821380779,0.39656891938940364,0.6034310806105964,,,48,25,37
2022-11-23,2023,0,,OKC,DEN,1425.0266919277,1551.55043764286,0.4619032423957854,0.5380967576042146,,,,,,,,,1414.31625841664,1588.81605204689,0.43698489212764563,0.5630151078723544,,,49,10,30
2022-11-23,2023,0,,UTA,DET,1569.27617954259,1349.33932720856,0.8631501788879408,0.13684982111205923,,,,,,,,,1546.54446303947,1339.8971260319,0.8883674175753359,0.11163258242466412,,,25,6,16
2022-11-23,2023,0,,GSW,LAC,1586.62159812499,1488.08975489206,0.7582008968408018,0.24179910315919817,,,,,,,,,1584.27173045226,1546.83816095964,0.6381499121425739,0.3618500878574261,,,76,65,71
2022-11-25,2023,0,,CHO,MIN,1440.59815220809,1509.19415099235,0.5450713134473221,0.45492868655267793,,,,,,,,,1491.83672402275,1542.59061212404,0.5412515752746931,0.45874842472530686,,,58,49,54
2022-11-25,2023,0,,ORL,PHI,1365.22865047056,1576.89883947502,0.34460816022573515,0.6553918397742649,,,,,,,,,1374.54520537324,1592.33706254718,0.29828837879713027,0.7017116212028698,,,41,9,25
2022-11-25,2023,0,,NYK,POR,1511.03396772766,1427.53635162106,0.7419822975881186,0.2580177024118814,,,,,,,,,1522.57777541918,1490.30049824431,0.6365205411761786,0.3634794588238214,,,53,63,58
2022-11-25,2023,0,,SAS,LAL,1436.18111683342,1404.34529136204,0.6811166053363144,0.31888339466368565,,,,,,,,,1425.48614245528,1423.71452466954,0.6173918101191737,0.38260818988082634,,,22,8,15
2022-11-25,2023,0,,OKC,CHI,1425.0266919277,1455.40850353274,0.59886892502095,0.40113107497905,,,,,,,,,1414.53330209039,1482.31978166537,0.525708701630715,0.47429129836928496,,,29,30,30
2022-11-25,2023,0,,BOS,SAC,1686.39724560571,1476.24209859276,0.8563619516203452,0.14363804837965477,,,,,,,,,1689.89372678221,1491.42996950415,0.8293528496384179,0.17064715036158207,,,81,16,49
2022-11-25,2023,0,,HOU,ATL,1348.82101882694,1550.87186691451,0.35721971922627516,0.6427802807737248,,,,,,,,,1311.61708065367,1567.47991175009,0.26100739953692625,0.7389926004630738,,,23,8,16
2022-11-25,2023,0,,IND,BRK,1453.51396503427,1510.32435228557,0.5618366581218784,0.43816334187812156,,,,,,,,,1487.43027190225,1555.0021228177,0.5170628842390591,0.4829371157609409,,,59,72,66
2022-11-25,2023,0,,MIL,CLE,1584.17813613969,1539.10391090815,0.6974352494295413,0.30256475057045873,,,,,,,,,1613.02585257414,1559.56878351923,0.6803532047672224,0.3196467952327776,,,82,22,52
2022-11-25,2023,0,,MEM,NOP,1587.07085251309,1569.94929434657,0.6624442865015652,0.33755571349843483,,,,,,,,,1592.27258824006,1571.89852493481,0.6357759444690736,0.3642240555309264,,,81,22,52
2022-11-25,2023,0,,MIA,WAS,1566.26729585078,1456.41174629676,0.7699494241844158,0.2300505758155842,,,,,,,,,1596.18169768912,1465.40460890547,0.7610052866953301,0.23899471330466993,,,62,38,50
2022-11-25,2023,0,,PHO,DET,1603.71964257631,1349.33932720856,0.884930933924657,0.11506906607534295,,,,,,,,,1598.18875519144,1340.8928998243,0.8765674394132823,0.1234325605867177,,,33,2,18
2022-11-25,2023,0,,GSW,UTA,1586.62159812499,1569.27617954259,0.6627323822590844,0.3372676177409156,,,,,,,,,1583.57378192718,1545.31809816129,0.6565922016275663,0.34340779837243374,,,75,56,66
2022-11-25,2023,0,,LAC,DEN,1488.08975489206,1551.55043764286,0.5523912899385611,0.4476087100614389,,,,,,,,,1548.98721676945,1595.53901340008,0.5446892877934671,0.45531071220653285,,,78,44,61
2022-11-26,2023,0,,TOR,DAL,1555.13206710328,1564.28297187412,0.6278418560192631,0.3721581439807369,,,,,,,,,1601.52982185745,1601.83822091329,0.6063344372555624,0.39366556274443765,,,86,26,56
2022-11-26,2023,0,,HOU,OKC,1348.82101882694,1425.0266919277,0.5341893532336314,0.46581064676636863,,,,,,,,,1312.03036982533,1414.85632935625,0.4576321325091476,0.5423678674908524,,,7,4,6
2022-11-26,2023,0,,SAS,LAL,1436.18111683342,1404.34529136204,0.6811166053363144,0.31888339466368565,,,,,,,,,1426.95285579699,1424.64826816003,0.6110322985544407,0.38896770144555926,,,22,8,15
2022-11-26,2023,0,,PHO,UTA,1603.71964257631,1569.27617954259,0.6843679952347045,0.3156320047652955,,,,,,,,,1600.65540587817,1545.22005685495,0.6906353811270479,0.3093646188729521,,,78,22,50
2022-11-27,2023,0,,BRK,POR,1510.32435228557,1427.53635162106,0.7411994978055846,0.2588005021944154,,,,,,,,,1555.24691188307,1497.08361361547,0.6725586818574173,0.3274413181425827,,,61,57,59
2022-11-27,2023,0,,MIN,GSW,1509.19415099235,1586.62159812499,0.5324388864367912,0.46756111356320884,,,,,,,,,1543.01010316457,1587.11823200251,0.5540845016313308,0.44591549836866917,,,76,73,75
2022-11-27,2023,0,,LAC,IND,1488.08975489206,1453.51396503427,0.6845325131899077,0.3154674868100923,,,,,,,,,1553.0951347977,1487.3318788946,0.7026085477930236,0.2973914522069764,,,59,50,55
2022-11-27,2023,0,,ATL,MIA,1550.87186691451,1566.26729585078,0.6194048911142263,0.38059510888577375,,,,,,,,,1569.81260732025,1598.95264284955,0.5712856635920426,0.4287143364079574,,,81,49,65
2022-11-27,2023,0,,NYK,MEM,1511.03396772766,1587.07085251309,0.5344311153527722,0.4655688846472278,,,,,,,,,1523.44725625311,1598.21276649193,0.5025445257007519,0.4974554742992481,,,74,33,54
2022-11-27,2023,0,,DET,CLE,1349.33932720856,1539.10391090815,0.3736180100168975,0.6263819899831025,,,,,,,,,1342.91553622732,1560.72111739583,0.29955112105910625,0.7004488789408938,,,28,14,21
2022-11-27,2023,0,,ORL,PHI,1365.22865047056,1576.89883947502,0.34460816022573515,0.6553918397742649,,,,,,,,,1380.60791107875,1590.95311018397,0.31003253542079834,0.6899674645792017,,,42,9,26
2022-11-27,2023,0,,BOS,WAS,1686.39724560571,1456.41174629676,0.8698404987548559,0.13015950124514408,,,,,,,,,1691.48328794502,1469.38359613117,0.849210288589036,0.15078971141096398,,,78,9,44
2022-11-27,2023,0,,MIL,DAL,1584.17813613969,1564.28297187412,0.666005197903581,0.33399480209641896,,,,,,,,,1625.48903886754,1601.67766505108,0.7014122894982413,0.2985877105017587,,,88,12,50
2022-11-28,2023,0,,WAS,MIN,1456.41174629676,1509.19415099235,0.5675363019226486,0.4324636980773514,,,,,,,,,1469.38359613117,1544.59691251634,0.49837001538743536,0.5016299846125647,,,53,53,53
2022-11-28,2023,0,,PHI,ATL,1576.89883947502,1550.87186691451,0.6738103148379581,0.32618968516204194,,,,,,,,,1591.48347786673,1569.58924539725,0.6283454329332814,0.3716545670667186,,,80,34,57
2022-11-28,2023,0,,TOR,CLE,1555.13206710328,1539.10391090815,0.6610354090900299,0.3389645909099701,,,,,,,,,1606.20236772638,1566.77797985613,0.7147820470234106,0.28521795297658936,,,82,29,56
2022-11-28,2023,0,,BOS,CHO,1686.39724560571,1440.59815220809,0.8798044422788904,0.12019555772110957,,,,,,,,,1693.9098885852,1493.74250807746,0.7887358248852078,0.21126417511479223,,,82,15,49
2022-11-28,2023,0,,BRK,ORL,1510.32435228557,1365.22865047056,0.8039053792981795,0.1960946207018205,,,,,,,,,1553.78343349529,1383.98059752525,0.8050235756719697,0.1949764243280303,,,36,14,25
2022-11-28,2023,0,,NOP,OKC,1569.94929434657,1425.0266919277,0.803748251377388,0.19625174862261197,,,,,,,,,1572.87081164155,1415.7707409924,0.7871861224067612,0.21281387759323878,,,47,18,33
2022-11-28,2023,0,,DEN,HOU,1551.55043764286,1348.82101882694,0.8510234302776448,0.14897656972235518,,,,,,,,,1599.657268893,1312.83472973779,0.911079644908094,0.08892035509190599,,,27,1,14
2022-11-28,2023,0,,UTA,CHI,1569.27617954259,1455.40850353274,0.7740147688968454,0.2259852311031546,,,,,,,,,1544.81843095157,1481.30290671929,0.7318936451424312,0.26810635485756884,,,56,44,50
2022-11-28,2023,0,,SAC,PHO,1476.24209859276,1603.71964257631,0.46053887387650555,0.5394611261234945,,,,,,,,,1491.84235211396,1601.5974223711,0.42682163285874447,0.5731783671412556,,,69,40,55
2022-11-28,2023,0,,LAL,IND,1404.34529136204,1453.51396503427,0.5726346498460407,0.42736535015395927,,,,,,,,,1427.3703555639,1487.85128306233,0.5727061410923738,0.42729385890762617,,,33,27,30
2022-11-29,2023,0,,DET,NYK,1349.33932720856,1511.03396772766,0.4121358395429304,0.5878641604570696,,,,,,,,,1347.77514088988,1524.60322661978,0.3669697451924633,0.6330302548075367,,,24,19,22
2022-11-29,2023,0,,DAL,GSW,1564.28297187412,1586.62159812499,0.6099387594035443,0.39006124059645575,,,,,,,,,1601.6396811959,1588.30949106398,0.6234315699377362,0.3765684300622638,,,84,48,66
2022-11-29,2023,0,,POR,LAC,1427.53635162106,1488.08975489206,0.5565255432255842,0.44347445677441577,,,,,,,,,1497.83119164158,1556.92532439591,0.5032531474869758,0.4967468525130242,,,62,82,72
2022-11-30,2023,0,,ORL,ATL,1365.22865047056,1550.87186691451,0.37918663242317757,0.6208133675768224,,,,,,,,,1390.31415935787,1574.50333321312,0.3425134322438291,0.657486567756171,,,41,14,28
2022-11-30,2023,0,,CLE,PHI,1539.10391090815,1576.89883947502,0.588575861519179,0.41142413848082104,,,,,,,,,1569.44129912043,1595.07789602611,0.5740084861224584,0.42599151387754164,,,81,44,63
2022-11-30,2023,0,,BOS,MIA,1686.39724560571,1566.26729585078,0.7802578883383587,0.21974211166164126,,,,,,,,,1694.9749808426,1603.43730886803,0.7242279746752225,0.2757720253247775,,,94,22,58
2022-11-30,2023,0,,BRK,WAS,1510.32435228557,1456.41174629676,0.708062407406909,0.29193759259309104,,,,,,,,,1561.36449473567,1468.57982445095,0.7208694425339964,0.27913055746600357,,,57,49,53
2022-11-30,2023,0,,NYK,MIL,1511.03396772766,1584.17813613969,0.5385718583635588,0.4614281416364412,,,,,,,,,1525.02791667602,1638.56310612877,0.37654833041375135,0.6234516695862486,,,80,34,57
2022-11-30,2023,0,,MIN,MEM,1509.19415099235,1587.07085251309,0.5317950250678061,0.46820497493219393,,,,,,,,,1541.97099418589,1612.44978342389,0.5115200302472629,0.4884799697527371,,,79,39,59
2022-11-30,2023,0,,NOP,TOR,1569.94929434657,1555.13206710328,0.6594717594967868,0.3405282405032132,,,,,,,,,1573.36382191661,1611.91537732881,0.5553908470256692,0.4446091529743308,,,83,33,58
2022-11-30,2023,0,,OKC,SAS,1425.0266919277,1436.18111683342,0.625143102715985,0.37485689728401494,,,,,,,,,1416.30464615908,1428.69440645334,0.5964181125353641,0.40358188746463586,,,21,9,15
2022-11-30,2023,0,,DEN,HOU,1551.55043764286,1348.82101882694,0.8510234302776448,0.14897656972235518,,,,,,,,,1605.55849665905,1308.1984802659,0.9157383953956945,0.08426160460430554,,,27,1,14
2022-11-30,2023,0,,PHO,CHI,1603.71964257631,1455.40850353274,0.8068068480130317,0.1931931519869683,,,,,,,,,1603.99783745335,1482.49321943908,0.7606384357922258,0.2393615642077742,,,67,19,43
2022-11-30,2023,0,,UTA,LAC,1569.27617954259,1488.08975489206,0.7394270754255079,0.2605729245744921,,,,,,,,,1544.03969759297,1559.05182252208,0.6959179700990153,0.30408202990098465,,,71,59,65
2022-11-30,2023,0,,SAC,IND,1476.24209859276,1453.51396503427,0.6696228863417643,0.33037711365823574,,,,,,,,,1492.92131485986,1491.625188907,0.6052127621635476,0.3947872378364524,,,47,55,51
2022-11-30,2023,0,,LAL,POR,1404.34529136204,1427.53635162106,0.6087706891208416,0.39122931087915835,,,,,,,,,1432.01284199063,1500.39567684855,0.5790763611492362,0.4209236388507638,,,36,36,36
2022-12-01,2023,0,,DET,DAL,1349.33932720856,1564.28297187412,0.340364836930225,0.659635163069775,,,,,,,,,1353.06082098053,1605.71766529218,0.27612709222384896,0.723872907776151,,,37,8,23
2022-12-02,2023,0,,CHO,WAS,1440.59815220809,1456.41174629676,0.6188372602463862,0.3811627397536138,,,,,,,,,1500.24810635753,1472.17423892161,0.6450610591088737,0.3549389408911263,,,45,36,41
2022-12-02,2023,0,,MIL,LAL,1584.17813613969,1404.34529136204,0.8335289955232512,0.16647100447674879,,,,,,,,,1653.71940269935,1435.30331528661,0.8492467547899389,0.15075324521006106,,,66,4,35
2022-12-02,2023,0,,CLE,ORL,1539.10391090815,1365.22865047056,0.8287157462892086,0.17128425371079137,,,,,,,,,1569.44129912043,1397.34338704563,0.8118436216588389,0.18815637834116106,,,42,9,26
2022-12-02,2023,0,,ATL,DEN,1550.87186691451,1551.55043764286,0.6391645985292382,0.36083540147076176,,,,,,,,,1578.05065989426,1611.96224517031,0.5723441294102904,0.42765587058970955,,,84,24,54
2022-12-02,2023,0,,BOS,MIA,1686.39724560571,1566.26729585078,0.7802578883383587,0.21974211166164126,,,,,,,,,1698.7030352717,1613.4426707039,0.7102179050023256,0.2897820949976744,,,95,25,60
2022-12-02,2023,0,,BRK,TOR,1510.32435228557,1555.13206710328,0.5787666291677219,0.4212333708322781,,,,,,,,,1568.45097205685,1620.18645205951,0.5376419405379197,0.4623580594620803,,,84,57,71
2022-12-02,2023,0,,MEM,PHI,1587.07085251309,1576.89883947502,0.6534414347100381,0.3465585652899619,,,,,,,,,1633.77817564952,1595.07789602611,0.6542946698260432,0.34570533017395677,,,89,14,52
2022-12-02,2023,0,,SAS,NOP,1436.18111683342,1569.94929434657,0.45155613034084513,0.5484438696591549,,,,,,,,,1430.5115926458,1574.4918743862,0.4043100996826045,0.5956899003173954,,,50,32,41
2022-12-02,2023,0,,UTA,IND,1569.27617954259,1453.51396503427,0.7759166714091336,0.22408332859086644,,,,,,,,,1544.03969759297,1491.625188907,0.7204142810995651,0.27958571890043493,,,58,43,51
2022-12-02,2023,0,,PHO,HOU,1603.71964257631,1348.82101882694,0.8852344020461551,0.11476559795384489,,,,,,,,,1604.51991069418,1307.33199829897,0.8995964966381733,0.10040350336182668,,,27,1,14
2022-12-02,2023,0,,GSW,CHI,1586.62159812499,1455.40850353274,0.7910009665325826,0.20899903346741744,,,,,,,,,1593.11591184427,1483.8590866591,0.7324418744185696,0.26755812558143044,,,66,44,55
2022-12-03,2023,0,,NYK,DAL,1511.03396772766,1564.28297187412,0.5668769432066766,0.4331230567933234,,,,,,,,,1527.47936890456,1605.71766529218,0.4935014730385012,0.5064985269614988,,,76,55,66
2022-12-03,2023,0,,LAC,SAC,1488.08975489206,1476.24209859276,0.6556225312987031,0.34437746870129693,,,,,,,,,1562.97231914582,1494.99087499924,0.6902577132411014,0.3097422867588986,,,62,70,66
2022-12-03,2023,0,,CHO,MIL,1440.59815220809,1584.17813613969,0.4376102222962937,0.5623897777037064,,,,,,,,,1500.24810635753,1660.02630921789,0.3883960104154317,0.6116039895845683,,,79,19,49
2022-12-03,2023,0,,MIN,OKC,1509.19415099235,1425.0266919277,0.7427198046224093,0.2572801953775907,,,,,,,,,1543.65252038181,1417.08885509884,0.768853682879595,0.231146317120405,,,41,26,34
2022-12-03,2023,0,,TOR,ORL,1555.13206710328,1365.22865047056,0.8414181947755225,0.1585818052244775,,,,,,,,,1620.74715914994,1397.34338704563,0.845425107393024,0.154574892606976,,,51,5,28
2022-12-03,2023,0,,GSW,HOU,1586.62159812499,1348.82101882694,0.8748496737847907,0.12515032621520927,,,,,,,,,1593.11591184427,1307.33199829897,0.8884388574506209,0.1115611425493791,,,26,6,16
2022-12-03,2023,0,,UTA,POR,1569.27617954259,1427.53635162106,0.8008421779564187,0.19915782204358135,,,,,,,,,1544.03969759297,1510.36973451582,0.6397806514513581,0.3602193485486419,,,62,73,68
2022-12-04,2023,0,,NOP,DEN,1569.94929434657,1551.55043764286,0.6640864733315427,0.3359135266684573,,,,,,,,,1574.4918743862,1611.96224517031,0.5465499362436652,0.4534500637563348,,,84,32,58
2022-12-04,2023,0,,SAS,PHO,1436.18111683342,1603.71964257631,0.4040103014218959,0.5959896985781041,,,,,,,,,1431.26346967762,1604.51991069418,0.37073846123659515,0.6292615387634048,,,56,14,35
